ID,AGE,ANNUAL_INCOME,CREDIT_SCORE,LOAN_AMOUNT,YEARS_AT_JOB,EXISTING_LOANS,DEBT_TO_INCOME_RATIO,PROBABILITY_OF_DEFAULT,TARGET
1472,22,378000,659,1297422,2,0,0,0.260279693,0
1473,23,200000,600,658147,1,0,0,0.454462107,0
1474,58,200000,554,605463,2,0,0,0.377530317,0
1475,61,230000,686,835187,1,0,0,0.455849323,0
1476,39,1170000,532,2580047,3,0,0,0.221102053,0
1477,48,227000,550,842768,2,0,0,0.387892655,0
1478,45,263000,765,656999,0,1,0.589474949,0.660086282,1
1479,70,200000,840,500446,3,1,0.469498344,0.40902284,0
1480,55,721000,689,1812146,3,0,0,0.217862867,0
1481,40,1565000,760,2731294,1,0,0,0.216127998,0
1482,30,402000,625,1583367,6,1,0.33279488,0.432864206,0
1483,22,289000,516,533571,5,0,0,0.350492157,0
1484,44,277000,711,651563,0,0,0,0.450910385,0
1485,32,200000,706,459650,7,0,0,0.27801102,0
1486,24,524000,657,883830,1,2,0.329106449,0.527331748,0
1487,34,302000,625,567956,3,2,0.917806417,0.469861135,0
1488,29,394000,746,635185,5,1,0.165120259,0.272981372,0
1489,62,200000,551,446202,2,0,0,0.382107146,0
1490,52,200000,572,733328,1,1,0.704383087,0.754503171,1
1491,41,200000,549,469721,7,0,0,0.394739292,0
1492,59,672000,658,1215802,0,0,0,0.359582245,0
1493,42,200000,541,622846,0,1,0.827455974,0.675253741,1
1494,31,1748000,581,5000000,1,1,0.080617009,0.293082152,0
1495,60,395000,579,821919,5,0,0,0.274039226,0
1496,48,200000,623,439785,8,0,0,0.389914384,0
1497,29,239000,501,939178,0,1,0.4224651,0.682102146,1
1498,39,200000,658,389388,5,2,1.289196598,0.565007396,0
1499,31,200000,774,555607,0,1,0.393187556,0.619789266,0
1500,25,1132000,663,2376215,10,0,0,0.139542866,0
1501,53,505000,804,1934594,2,2,0.431987831,0.423327744,0
1502,64,433000,783,1711996,0,1,0.270675476,0.462061347,0
1503,25,311000,727,1099927,0,1,0.233656909,0.518868396,0
1504,48,200000,657,457391,0,0,0,0.517472297,0
1505,34,200000,652,501743,0,0,0,0.487842797,0
1506,36,572000,726,1204497,4,0,0,0.189644514,0
1507,34,200000,610,745378,0,0,0,0.467558308,0
1508,31,200000,461,757279,10,0,0,0.421621433,0
1509,42,218000,699,555284,3,1,0.636215464,0.463778889,0
1510,32,236000,536,741354,3,0,0,0.403752541,0
1511,45,303000,553,579906,0,2,0.6310326,0.641758465,0
1512,41,516000,650,1335067,6,0,0,0.267432238,0
1513,39,476000,640,1465483,3,0,0,0.278141463,0
1514,31,338000,508,832665,5,1,0.383423685,0.507377256,0
1515,35,786000,666,1881683,9,0,0,0.178934305,0
1516,51,200000,746,300499,0,0,0,0.486576367,0
1517,48,422000,537,1481529,0,0,0,0.481433287,0
1518,30,471000,777,1753695,4,2,0.7089063,0.451436228,0
1519,43,200000,493,784731,6,3,2.342298011,0.547218847,0
1520,51,200000,861,659635,2,1,0.499728757,0.417881366,0
1521,22,200000,608,574396,1,1,0.429007783,0.621789297,0
1522,48,200000,664,434642,3,0,0,0.293387265,0
1523,34,528000,460,2111075,1,2,0.540712871,0.681367456,1
1524,48,200000,643,594876,0,3,1.595822344,0.685068842,1
1525,32,200000,672,640577,2,1,0.80900319,0.551225226,0
1526,22,200000,641,641203,0,1,0.876339956,0.655506367,0
1527,22,734000,593,2652037,1,1,0.174833089,0.425462873,0
1528,42,271000,555,413053,9,0,0,0.386099755,0
1529,45,228000,763,467540,5,2,1.413565386,0.532238121,0
1530,31,243000,653,768811,8,1,0.258898542,0.467315666,0
1531,49,858000,804,3207087,4,1,0.087973792,0.184520021,0
1532,22,200000,597,642669,1,1,0.807394595,0.719823588,1
1533,41,876000,606,2219545,5,2,0.337542078,0.355384621,0
1534,27,324000,731,778859,7,1,0.339309888,0.432475448,0
1535,34,232000,487,776009,8,0,0,0.425060292,0
1536,42,2547000,528,5000000,3,0,0,0.126478833,0
1537,31,200000,759,603528,0,3,2.040921644,0.689164209,1
1538,37,200000,532,445733,0,1,0.680600682,0.72824072,1
1539,54,200000,468,762577,0,2,0.821198271,0.705179775,1
1540,35,632000,836,1819970,10,2,0.298044963,0.254042446,0
1541,52,1227000,510,4265335,1,1,0.138484785,0.420609842,0
1542,28,1206000,668,2455139,5,0,0,0.127945029,0
1543,48,807000,656,1904602,1,0,0,0.377865106,0
1544,59,224000,368,825764,3,1,0.524794004,0.583086444,0
1545,22,200000,623,325053,0,0,0,0.48358368,0
1546,32,200000,694,556157,0,1,0.836775713,0.651854111,0
1547,48,1676000,685,4532345,1,1,0.042970105,0.290468252,0
1548,39,409000,740,1381632,2,0,0,0.264427115,0
1549,46,200000,611,440946,0,1,0.503869114,0.71249628,1
1550,34,886000,721,1814233,4,0,0,0.088296255,0
1551,43,200000,581,763066,1,0,0,0.465229377,0
1552,40,386000,508,1130699,5,0,0,0.28767305,0
1553,56,229000,520,403434,0,2,1.555150726,0.755876581,1
1554,45,476000,503,943713,3,0,0,0.294662559,0
1555,46,253000,750,1011257,1,0,0,0.423456344,0
1556,37,200000,498,397804,4,0,0,0.379037125,0
1557,36,287000,677,868516,1,0,0,0.487513773,0
1558,36,689000,623,1757170,3,1,0.215925045,0.257869977,0
1559,46,261000,639,969353,8,0,0,0.283611827,0
1560,36,539000,786,1826089,0,2,0.232146863,0.464625057,0
1561,45,200000,606,598475,0,0,0,0.544389252,0
1562,66,262000,711,400034,4,1,0.683232322,0.511778642,0
1563,52,200000,653,739897,3,0,0,0.30844568,0
1564,38,525000,634,1371126,1,3,0.572234692,0.60940311,0
1565,56,276000,879,1056788,2,0,0,0.285498048,0
1566,37,499000,505,1366684,0,2,0.310681561,0.583996946,0
1567,22,714000,778,2310190,0,1,0.139351311,0.355257954,0
1568,29,500000,715,836615,1,1,0.208835983,0.458543615,0
1569,22,343000,602,1153467,5,2,0.873434041,0.560286684,0
1570,37,200000,812,468998,1,0,0,0.451224986,0
1571,42,267000,465,635032,2,1,0.560330391,0.596967286,0
1572,62,200000,597,359327,6,0,0,0.324205432,0
1573,45,200000,529,373428,1,1,0.759540047,0.72961513,1
1574,39,200000,691,392879,3,3,2.229295462,0.505341187,0
1575,51,200000,538,464103,5,2,1.170899632,0.544686819,0
1576,22,200000,693,745984,0,0,0,0.508555229,0
1577,44,200000,631,484130,1,0,0,0.477982248,0
1578,51,319000,602,1056179,11,0,0,0.29786205,0
1579,24,200000,688,341373,12,0,0,0.363838706,0
1580,55,272000,623,809947,0,0,0,0.444067973,0
1581,46,1483000,541,4011111,0,0,0,0.344217145,0
1582,37,673000,900,2654914,0,3,0.275070689,0.40705299,0
1583,49,1177000,601,4255466,1,1,0.131976616,0.394505756,0
1584,69,381000,428,1004725,1,1,0.426331546,0.715820665,1
1585,44,767000,565,2636836,2,0,0,0.240446188,0
1586,44,200000,523,396519,6,1,0.8604366,0.557123833,0
1587,36,200000,732,581168,1,3,1.961843387,0.655556901,0
1588,31,200000,682,337309,5,1,0.444322142,0.544845099,0
1589,51,780000,689,1848773,0,0,0,0.277653596,0
1590,31,1073000,612,2215375,0,0,0,0.325433182,0
1591,42,200000,622,659454,2,3,2.531671075,0.517847702,0
1592,36,213000,612,580473,0,0,0,0.461251694,0
1593,47,200000,641,675535,1,1,0.662634307,0.659555795,1
1594,46,378000,733,1053954,6,0,0,0.217141766,0
1595,54,738000,683,1266563,0,0,0,0.387031316,0
1596,35,200000,700,667683,3,2,0.740123629,0.553653581,0
1597,38,387000,699,1386649,1,0,0,0.422355597,0
1598,30,209000,738,785595,0,0,0,0.473260318,0
1599,36,297000,678,870204,2,0,0,0.305409536,0
1600,46,405000,685,1370505,5,3,0.621061488,0.501574561,0
1601,51,226000,768,763905,1,0,0,0.471976519,0
1602,30,244000,583,461007,2,2,1.092643292,0.517945709,0
1603,52,221000,564,422231,6,0,0,0.352724777,0
1604,58,642000,531,1076771,4,2,0.449695786,0.455863088,0
1605,46,391000,668,899215,0,3,0.95050494,0.677427416,1
1606,64,327000,464,877593,3,0,0,0.381852271,0
1607,32,200000,696,798948,2,0,0,0.357763501,0
1608,27,200000,639,515496,4,0,0,0.371611205,0
1609,22,602000,763,1995995,2,1,0.177168534,0.274240387,0
1610,59,277000,582,895677,0,0,0,0.526115536,0
1611,49,485000,629,975434,2,0,0,0.256825506,0
1612,41,1315000,762,2164842,2,0,0,0.083928353,0
1613,45,683000,788,1956806,2,0,0,0.194679898,0
1614,28,291000,581,945972,6,0,0,0.2970377,0
1615,70,200000,668,799125,6,2,0.763742789,0.507915855,0
1616,43,200000,679,479305,1,2,0.952530968,0.684523912,1
1617,43,230000,687,860409,1,0,0,0.45550656,0
1618,50,200000,623,490966,2,1,0.707929521,0.586405704,0
1619,47,381000,778,1228164,2,1,0.449205561,0.470949498,0
1620,44,233000,461,697982,9,1,0.563042083,0.588341464,0
1621,32,201000,607,328121,3,1,0.699351104,0.551322856,0
1622,47,200000,694,339194,0,1,0.48600831,0.6855327,1
1623,64,200000,695,310382,2,1,0.71237557,0.514059826,0
1624,58,412000,785,999959,2,1,0.273142754,0.313600282,0
1625,61,1257000,769,4229179,3,0,0,0.118363584,0
1626,35,245000,621,473312,2,0,0,0.355528589,0
1627,30,360000,779,1085267,0,0,0,0.374831444,0
1628,40,632000,578,1404347,0,1,0.177073625,0.503454435,0
1629,42,200000,743,698496,1,0,0,0.463698253,0
1630,55,373000,831,1304004,1,1,0.467678026,0.540451371,0
1631,22,200000,771,687707,0,0,0,0.458203914,0
1632,60,584000,660,1642256,5,2,0.400696398,0.367639512,0
1633,40,307000,616,678904,1,0,0,0.444439962,0
1634,36,351000,497,1236787,7,1,0.477053546,0.572205682,0
1635,29,200000,681,393050,0,1,0.596220418,0.715949157,1
1636,22,507000,538,1127770,0,0,0,0.419604933,0
1637,51,1751000,570,3431731,1,0,0,0.352805104,0
1638,42,200000,530,637105,0,2,1.260434263,0.697213218,1
1639,26,200000,603,643118,8,0,0,0.310726737,0
1640,26,330000,647,1033320,0,2,0.499313256,0.607381023,0
1641,37,544000,677,1381217,1,2,0.23690713,0.45730751,0
1642,62,200000,589,350085,7,1,0.7124452,0.542191321,0
1643,38,200000,756,755584,1,1,0.895642314,0.690754838,1
1644,23,911000,629,2522857,0,1,0.186942696,0.361576212,0
1645,39,532000,571,1339273,1,1,0.266903213,0.519974486,0
1646,38,200000,672,594412,2,3,2.414753655,0.549415587,0
1647,22,200000,846,396395,0,0,0,0.398207409,0
1648,41,1100000,683,2014509,1,0,0,0.290770149,0
1649,39,987000,613,2481133,5,0,0,0.142124449,0
1650,50,624000,497,1290464,6,1,0.232150755,0.340838131,0
1651,64,229000,628,483356,0,0,0,0.506822557,0
1652,55,289000,673,1078339,0,2,1.130073888,0.60612055,0
1653,38,238000,611,672801,0,0,0,0.466066816,0
1654,28,740000,483,2004417,2,2,0.417969801,0.406806074,0
1655,70,200000,564,644739,1,0,0,0.507821825,0
1656,42,200000,795,775774,5,0,0,0.302986923,0
1657,42,666000,793,1185810,3,0,0,0.165107166,0
1658,41,257000,561,921045,0,0,0,0.508182411,0
1659,44,927000,717,2743964,2,0,0,0.138827908,0
1660,40,200000,532,373082,0,2,0.718025407,0.709993832,1
1661,35,255000,790,571932,0,0,0,0.466313793,0
1662,35,200000,674,541180,0,1,0.732369878,0.720918716,1
1663,41,270000,744,871544,0,0,0,0.442685088,0
1664,35,200000,478,421303,2,0,0,0.347835755,0
1665,33,200000,717,567439,2,1,0.633280126,0.510112756,0
1666,43,200000,649,642335,0,0,0,0.452108599,0
1667,38,501000,735,1313547,13,2,0.368128108,0.375322695,0
1668,60,511000,741,1869015,1,1,0.314944387,0.47007607,0
1669,22,200000,656,734729,0,0,0,0.501718858,0
1670,55,891000,589,2384964,0,1,0.145334061,0.347093203,0
1671,56,2539000,727,5000000,2,0,0,0.152997074,0
1672,22,279000,643,471220,11,1,0.232447822,0.378433384,0
1673,37,200000,562,301681,2,2,1.04056267,0.5787323,0
1674,37,3408000,557,5000000,8,2,0.053760206,0.227533651,0
1675,25,200000,502,600548,1,0,0,0.507455298,0
1676,32,273000,598,838929,1,0,0,0.525846357,0
1677,28,315000,760,847701,2,1,0.325677789,0.387055249,0
1678,63,900000,667,1630987,3,3,0.491556671,0.395342417,0
1679,53,370000,597,712710,1,2,0.712278707,0.705636386,1
1680,57,200000,730,726073,5,0,0,0.275474657,0
1681,50,200000,566,733955,0,1,0.38724455,0.699339887,1
1682,28,200000,659,636949,1,2,0.671698326,0.649675435,0
1683,35,200000,632,632108,2,0,0,0.311977395,0
1684,47,280000,727,838377,2,2,0.429451833,0.41786005,0
1685,27,200000,492,401462,0,0,0,0.501653695,0
1686,50,200000,564,514125,1,0,0,0.525221897,0
1687,39,830000,486,2688981,1,0,0,0.375425273,0
1688,37,200000,624,568626,3,1,0.517497587,0.571094424,0
1689,50,200000,771,309290,4,2,1.049968603,0.476199681,0
1690,47,230000,599,893295,4,1,0.485808876,0.58401934,0
1691,37,285000,598,1029431,1,0,0,0.434403921,0
1692,55,200000,737,430272,22,0,0,0.260626929,0
1693,29,361000,756,1097854,5,1,0.334087984,0.411522684,0
1694,49,200000,641,761619,0,1,0.390073359,0.681116565,1
1695,49,1251000,718,2176774,0,1,0.12266308,0.339281918,0
1696,38,430000,542,1185756,1,0,0,0.460815042,0
1697,45,200000,787,528121,1,1,0.358739782,0.558126716,0
1698,26,200000,864,505102,5,2,0.882251911,0.413345153,0
1699,53,244000,702,875709,4,1,0.42152372,0.474554633,0
1700,39,465000,441,1140001,5,1,0.138146222,0.389572108,0
1701,35,262000,594,434699,0,2,0.587794373,0.67092459,1
1702,54,220000,711,366210,2,1,0.449370957,0.495555662,0
1703,33,282000,607,453134,0,1,0.344885308,0.63800226,0
1704,25,200000,777,504572,0,1,0.780232018,0.661088824,1
1705,23,200000,708,659203,3,0,0,0.290325284,0
1706,49,200000,579,401861,0,1,0.416051159,0.681950833,1
1707,26,644000,653,2006814,3,2,0.23252418,0.279220453,0
1708,63,351000,560,1129420,3,0,0,0.287743518,0
1709,22,200000,631,427601,4,2,1.565548267,0.56825225,0
1710,62,1481000,594,4445064,0,1,0.118600116,0.368814637,0
1711,44,290000,767,931529,4,0,0,0.298626223,0
1712,40,200000,861,533306,21,1,0.548206868,0.428246227,0
1713,35,580000,506,1358239,5,0,0,0.327795192,0
1714,46,383000,457,1167337,4,2,0.832517576,0.515227828,0
1715,41,382000,625,1506843,3,0,0,0.333170363,0
1716,55,200000,498,513420,1,2,1.416737423,0.719237929,1
1717,43,402000,654,996693,3,1,0.235504095,0.336245047,0
1718,43,212000,724,564061,3,1,0.325243562,0.414440987,0
1719,37,442000,799,747221,2,3,0.805603913,0.391311468,0
1720,41,200000,670,576581,4,0,0,0.325733639,0
1721,45,200000,630,464348,1,1,0.742204511,0.734974535,1
1722,22,1264000,452,2279693,0,0,0,0.332120449,0
1723,25,200000,652,533128,2,2,1.610481318,0.543876565,0
1724,50,200000,657,301691,0,1,0.526541211,0.720172088,1
1725,44,200000,713,500892,1,2,0.615971757,0.675340726,1
1726,39,200000,579,352867,0,2,0.911683126,0.693219914,1
1727,42,200000,606,312146,1,0,0,0.547083913,0
1728,46,218000,502,776338,4,0,0,0.346908027,0
1729,35,303000,420,1148558,2,1,0.349323004,0.526304803,0
1730,32,255000,539,514892,0,1,0.487552186,0.731274758,1
1731,44,235000,492,669337,1,0,0,0.477314887,0
1732,30,278000,683,610180,1,0,0,0.473037659,0
1733,46,673000,598,1839944,1,1,0.200246568,0.439165183,0
1734,22,226000,596,585696,1,0,0,0.461806006,0
1735,54,200000,551,434525,8,2,1.569502442,0.54375278,0
1736,47,208000,326,676204,0,2,1.373782163,0.836014976,1
1737,45,451000,800,819118,3,1,0.162696901,0.32485562,0
1738,53,956000,549,1560843,5,0,0,0.149375446,0
1739,61,200000,608,683837,9,0,0,0.309036011,0
1740,54,293000,504,927293,0,1,0.240414359,0.591331004,0
1741,22,363000,747,996912,2,3,1.281815239,0.469483648,0
1742,26,200000,664,533894,0,0,0,0.51538113,0
1743,34,273000,567,748983,2,0,0,0.389359013,0
1744,42,200000,610,518512,0,0,0,0.521782003,0
1745,48,200000,817,496446,5,1,0.642800541,0.487567388,0
1746,33,373000,642,1025461,0,1,0.297282934,0.525896376,0
1747,44,200000,631,564257,2,0,0,0.297069504,0
1748,32,321000,555,1036751,2,0,0,0.344352688,0
1749,34,264000,460,865396,10,1,0.490301766,0.580693784,0
1750,25,200000,633,488814,3,0,0,0.373608811,0
1751,30,257000,682,651199,1,1,0.403344362,0.602014997,0
1752,25,200000,759,486848,0,2,1.707859062,0.600969086,0
1753,30,938000,425,2665176,0,1,0.106500964,0.408804546,0
1754,54,200000,537,526676,4,1,0.622290454,0.61791823,0
1755,30,224000,591,834174,3,2,1.145050082,0.57655749,0
1756,70,200000,649,648180,2,2,1.232962068,0.487043884,0
1757,47,448000,635,1678495,0,0,0,0.463801224,0
1758,44,200000,637,654568,4,0,0,0.334835616,0
1759,31,200000,690,785496,3,2,1.69051636,0.506476803,0
1760,50,578000,559,1785639,9,0,0,0.253840621,0
1761,35,275000,743,1074940,2,2,0.897555375,0.493097759,0
1762,43,427000,693,809346,1,0,0,0.415309942,0
1763,70,200000,618,326238,1,2,0.681187251,0.709662724,1
1764,40,200000,810,589562,0,1,0.768772885,0.637364147,0
1765,55,295000,805,1167826,3,1,0.41186738,0.387058076,0
1766,33,201000,743,511346,3,0,0,0.277806934,0
1767,41,471000,348,956181,0,3,0.972238521,0.750352957,1
1768,63,249000,807,698159,0,0,0,0.435075851,0
1769,34,322000,729,1005282,0,0,0,0.421340063,0
1770,63,200000,850,457589,7,0,0,0.23492681,0
1771,50,1468000,773,4825203,0,2,0.124060528,0.242726648,0
1772,35,231000,807,909628,1,0,0,0.40443874,0
1773,49,502000,737,1878688,0,1,0.144073458,0.391947412,0
1774,53,200000,784,445792,1,1,0.31201828,0.561702392,0
1775,49,354000,849,820150,3,2,0.403907204,0.422243027,0
1776,23,200000,671,485770,6,1,0.491629492,0.501524996,0
1777,33,403000,492,1002011,0,1,0.158142317,0.583282343,0
1778,39,200000,619,350159,3,1,0.678294763,0.564123106,0
1779,41,275000,688,936349,1,1,0.356310344,0.556967037,0
1780,49,502000,657,1211500,11,0,0,0.269956189,0
1781,44,200000,525,739909,1,0,0,0.490167981,0
1782,25,200000,486,763470,0,0,0,0.553479092,0
1783,46,404000,575,630675,2,0,0,0.271604782,0
1784,49,1773000,730,5000000,0,0,0,0.245917803,0
1785,48,236000,808,772913,0,1,0.320846783,0.556664807,0
1786,54,456000,741,1277247,3,3,1.179581695,0.394037417,0
1787,52,243000,755,601138,3,0,0,0.252914168,0
1788,47,1541000,641,4309091,1,1,0.095083615,0.306407662,0
1789,41,200000,475,462312,3,1,0.432016018,0.560705083,0
1790,22,292000,604,892562,2,0,0,0.361515396,0
1791,47,200000,624,346490,2,1,0.532654986,0.510727309,0
1792,44,200000,600,610561,2,3,2.52162448,0.534747095,0
1793,45,350000,655,765926,3,0,0,0.29174429,0
1794,26,304000,694,469402,0,1,0.200780456,0.502556705,0
1795,29,207000,735,596525,0,0,0,0.465824778,0
1796,54,243000,622,715907,1,0,0,0.45757691,0
1797,41,4362000,459,5000000,1,1,0.017051834,0.381055776,0
1798,50,212000,601,356311,4,2,0.832034234,0.547182076,0
1799,42,424000,654,1582943,1,1,0.363253469,0.529931876,0
1800,42,200000,772,605715,0,0,0,0.455366556,0
1801,53,350000,593,626249,0,2,0.678532585,0.671757684,1
1802,35,216000,701,599902,0,0,0,0.446193069,0
1803,43,200000,679,548627,3,1,0.713227236,0.474782375,0
1804,36,1379000,654,2276735,1,0,0,0.252070154,0
1805,36,774000,743,2335273,3,2,0.33663452,0.284058094,0
1806,38,303000,583,1066807,1,1,0.199246747,0.529606769,0
1807,44,200000,592,674504,6,2,0.918214041,0.560415779,0
1808,36,200000,648,401484,12,0,0,0.355232489,0
1809,57,3056000,585,5000000,3,1,0.055416806,0.212768488,0
1810,31,218000,700,513685,5,1,0.344911825,0.464829659,0
1811,39,724000,578,2799180,2,1,0.1109319,0.289607015,0
1812,36,982000,672,1649141,8,1,0.142881882,0.198496939,0
1813,59,326000,639,885260,5,0,0,0.354048606,0
1814,44,200000,671,598562,14,0,0,0.30243339,0
1815,54,200000,604,423825,2,0,0,0.325292535,0
1816,24,496000,616,1700511,4,2,0.71945403,0.433300031,0
1817,45,200000,659,613447,2,2,1.024456295,0.528901766,0
1818,52,314000,670,485215,0,0,0,0.407782837,0
1819,42,200000,649,604184,1,2,1.68562819,0.660681326,1
1820,54,211000,820,575754,6,0,0,0.27218476,0
1821,35,276000,550,549260,0,0,0,0.543426228,0
1822,58,341000,643,1360375,2,0,0,0.346797966,0
1823,69,200000,492,748581,1,2,0.953859327,0.760374023,1
1824,37,787000,687,1756008,1,1,0.227832917,0.404308183,0
1825,36,200000,538,570535,6,0,0,0.407182794,0
1826,59,200000,622,458251,5,1,0.533248195,0.580212247,0
1827,60,243000,612,835613,2,0,0,0.376269738,0
1828,35,276000,678,1055928,0,0,0,0.469002505,0
1829,36,310000,594,743092,1,0,0,0.44467928,0
1830,38,914000,590,3211760,1,0,0,0.283941411,0
1831,25,216000,793,593140,1,2,0.804000253,0.673144217,1
1832,30,240000,678,597947,0,1,0.373643341,0.569011947,0
1833,29,200000,593,769210,2,0,0,0.331922339,0
1834,32,561000,624,1557342,1,0,0,0.400446177,0
1835,41,316000,814,843254,3,0,0,0.201864336,0
1836,44,200000,626,636217,1,0,0,0.532024559,0
1837,60,200000,581,430617,1,1,0.840259936,0.685045433,1
1838,30,984000,581,2274990,0,0,0,0.263183813,0
1839,53,200000,595,766022,14,1,0.834925724,0.601025666,0
1840,39,200000,590,639264,2,0,0,0.334472651,0
1841,41,370000,522,1319639,0,0,0,0.521176491,0
1842,50,200000,537,435555,2,2,1.222415734,0.566347445,0
1843,28,200000,567,571895,6,0,0,0.37731259,0
1844,46,200000,709,785698,4,0,0,0.287775682,0
1845,43,513000,611,1178237,3,0,0,0.268370866,0
1846,47,200000,629,380238,0,0,0,0.466098453,0
1847,45,3739000,777,5000000,3,0,0,0.136108388,0
1848,70,200000,779,493910,4,0,0,0.246427875,0
1849,34,200000,621,379788,2,2,1.391022567,0.520467393,0
1850,35,200000,586,744275,6,1,0.825166538,0.593977554,0
1851,34,333000,563,1324277,0,1,0.453186199,0.658361408,1
1852,35,200000,719,584291,0,0,0,0.470341745,0
1853,34,465000,629,1598061,6,1,0.314505547,0.415054889,0
1854,56,200000,611,729519,2,0,0,0.303426085,0
1855,59,200000,568,650491,0,0,0,0.462440541,0
1856,35,200000,573,322078,1,0,0,0.552784105,0
1857,32,200000,682,378817,5,0,0,0.299816951,0
1858,47,200000,518,335494,0,0,0,0.515364644,0
1859,35,204000,749,311038,0,0,0,0.46754265,0
1860,49,200000,596,452998,0,0,0,0.474963721,0
